timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
12.5097,13,21,109,0.8954,7.6016,10.0000,4.7784,180,0,"",-0.0055,0.0159,0.0921,-0.0159,0.0013,0.0115,0.0035,0.0382,0.1714,1.8907,-22.0315,-18.0138,-228.7007,1.0311,False,False,"Parcel_1","-19.689:0.700:-14.999","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.678:0.050:-5.721|H2:-22.062:0.050:-4.717|H3:-21.426:0.050:-2.407|H4:-20.862:0.050:-2.713|H5:-20.298:0.050:-0.405","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.388:0.050:3.926","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.678:0.050:-5.721","0.034:0.000:0.655","-22.062:0.050:-4.717","0.025:0.000:0.656","-21.426:0.050:-2.407","0.018:0.000:0.800","-20.862:0.050:-2.713","0.004:0.000:0.656","-20.298:0.050:-0.405","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.388:0.050:3.926","-0.063:0.000:1.064",99.546,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:12.510|H2:12.510|H3:12.510|H4:12.510|H5:12.510|F1:12.510|F2:12.510","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","12.510",True,True
12.6138,13,21,110,1.0108,7.5492,9.9817,4.8987,180,0,"",-0.0552,-0.0520,-0.0378,0.0129,0.0029,0.0013,0.0627,0.0554,1.6109,1.4229,-21.9003,-18.1172,-233.4722,1.5169,False,False,"Parcel_1","-19.564:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.675:0.050:-5.653|H2:-22.060:0.050:-4.649|H3:-21.425:0.050:-2.324|H4:-20.861:0.050:-2.645|H5:-20.299:0.050:-0.322","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.395:0.050:4.037","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.675:0.050:-5.653","0.034:0.000:0.655","-22.060:0.050:-4.649","0.025:0.000:0.656","-21.425:0.050:-2.324","0.018:0.000:0.800","-20.861:0.050:-2.645","0.004:0.000:0.656","-20.299:0.050:-0.322","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.395:0.050:4.037","-0.063:0.000:1.064",99.542,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:12.614|H2:12.614|H3:12.614|H4:12.614|H5:12.614|F1:12.614|F2:12.614","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","12.614",True,True
12.7203,13,21,111,0.9685,7.4683,10.0000,4.6166,180,0,"",0.1057,0.0668,0.0056,0.0105,-0.0121,-0.0097,0.0150,0.0247,0.6350,1.0442,-21.8209,-18.1814,-229.0636,0.8396,False,False,"Parcel_1","-19.436:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.671:0.050:-5.583|H2:-22.057:0.050:-4.579|H3:-21.423:0.050:-2.238|H4:-20.861:0.050:-2.575|H5:-20.300:0.050:-0.237","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.401:0.050:4.150","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.671:0.050:-5.583","0.034:0.000:0.655","-22.057:0.050:-4.579","0.025:0.000:0.656","-21.423:0.050:-2.238","0.018:0.000:0.800","-20.861:0.050:-2.575","0.004:0.000:0.656","-20.300:0.050:-0.237","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.401:0.050:4.150","-0.063:0.000:1.064",99.537,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:12.720|H2:12.720|H3:12.720|H4:12.720|H5:12.720|F1:12.720|F2:12.720","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","12.720",True,True
12.8265,13,21,112,1.0744,7.5168,10.0000,4.8283,180,0,"",-0.0449,-0.0214,-0.0551,0.0168,-0.0282,-0.0309,0.0589,0.0623,1.3575,1.4351,-21.7038,-18.2926,-226.1658,1.3963,False,False,"Parcel_1","-19.309:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.667:0.050:-5.514|H2:-22.054:0.050:-4.510|H3:-21.421:0.050:-2.153|H4:-20.861:0.050:-2.505|H5:-20.301:0.050:-0.152","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.408:0.050:4.263","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.667:0.050:-5.514","0.034:0.000:0.655","-22.054:0.050:-4.510","0.025:0.000:0.656","-21.421:0.050:-2.153","0.018:0.000:0.800","-20.861:0.050:-2.505","0.004:0.000:0.656","-20.301:0.050:-0.152","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.408:0.050:4.263","-0.063:0.000:1.064",99.532,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:12.827|H2:12.827|H3:12.827|H4:12.827|H5:12.827|F1:12.827|F2:12.827","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","12.827",True,True
12.9424,13,21,113,1.3374,7.0305,10.0000,4.8573,180,0,"",0.0858,0.0329,-0.1009,-0.0213,0.0125,0.0216,0.0454,0.0376,1.1981,0.9928,-21.6277,-18.3666,-226.2421,1.0955,False,False,"Parcel_1","-19.170:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.663:0.050:-5.438|H2:-22.052:0.050:-4.434|H3:-21.419:0.050:-2.061|H4:-20.860:0.050:-2.429|H5:-20.302:0.050:-0.059","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.415:0.050:4.386","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.663:0.050:-5.438","0.034:0.000:0.655","-22.052:0.050:-4.434","0.025:0.000:0.656","-21.419:0.050:-2.061","0.018:0.000:0.800","-20.860:0.050:-2.429","0.004:0.000:0.656","-20.302:0.050:-0.059","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.415:0.050:4.386","-0.063:0.000:1.064",99.527,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:12.942|H2:12.942|H3:12.942|H4:12.942|H5:12.942|F1:12.942|F2:12.942","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","12.942",True,True
13.0572,13,21,114,1.2215,6.9705,9.9124,4.7460,180,0,"",0.0167,-0.0152,-0.0261,-0.0072,0.0245,-0.0271,0.0717,0.0560,1.8307,1.4284,-21.5102,-18.4719,-228.8729,1.6296,False,False,"Parcel_1","-19.032:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.660:0.050:-5.362|H2:-22.049:0.050:-4.359|H3:-21.416:0.050:-1.969|H4:-20.860:0.050:-2.354|H5:-20.304:0.050:0.032","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.423:0.050:4.509","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.660:0.050:-5.362","0.034:0.000:0.655","-22.049:0.050:-4.359","0.025:0.000:0.656","-21.416:0.050:-1.969","0.018:0.000:0.800","-20.860:0.050:-2.354","0.004:0.000:0.656","-20.304:0.050:0.032","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.423:0.050:4.509","-0.063:0.000:1.064",99.522,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:13.057|H2:13.057|H3:13.057|H4:13.057|H5:13.057|F1:13.057|F2:13.057","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","13.057",True,True
13.1722,13,21,115,1.5266,6.9828,10.0000,4.8458,180,0,"",-0.3608,0.0332,0.0255,-0.0282,-0.0025,0.0055,0.0324,0.0610,0.8706,1.6426,-21.4179,-18.5543,-225.8448,1.2566,False,False,"Parcel_1","-18.895:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.656:0.050:-5.287|H2:-22.046:0.050:-4.283|H3:-21.414:0.050:-1.877|H4:-20.859:0.050:-2.278|H5:-20.305:0.050:0.125","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.430:0.050:4.631","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.656:0.050:-5.287","0.034:0.000:0.655","-22.046:0.050:-4.283","0.025:0.000:0.656","-21.414:0.050:-1.877","0.018:0.000:0.800","-20.859:0.050:-2.278","0.004:0.000:0.656","-20.305:0.050:0.125","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.430:0.050:4.631","-0.063:0.000:1.064",99.517,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:13.172|H2:13.172|H3:13.172|H4:13.172|H5:13.172|F1:13.172|F2:13.172","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","13.172",True,True
13.2903,13,21,116,1.4911,6.7773,10.0000,4.8743,180,0,"",-1.2397,0.0416,-0.0548,0.0162,0.0462,-0.0050,0.0149,0.0255,0.6118,1.0435,-21.3047,-18.6633,-225.4650,0.8277,False,False,"Parcel_1","-18.767:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.652:0.050:-5.210|H2:-22.043:0.050:-4.206|H3:-21.412:0.050:-1.783|H4:-20.859:0.050:-2.201|H5:-20.306:0.050:0.219","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.437:0.050:4.757","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.652:0.050:-5.210","0.034:0.000:0.655","-22.043:0.050:-4.206","0.025:0.000:0.656","-21.412:0.050:-1.783","0.018:0.000:0.800","-20.859:0.050:-2.201","0.004:0.000:0.656","-20.306:0.050:0.219","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.437:0.050:4.757","-0.063:0.000:1.064",99.512,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:13.290|H2:13.290|H3:13.290|H4:13.290|H5:13.290|F1:13.290|F2:13.290","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","13.290",True,True
13.4026,13,21,117,1.8302,6.5689,9.9403,4.6714,180,0,"",-19.1524,0.0662,0.0250,-0.0144,0.0007,0.0050,-0.0109,0.0052,-0.4885,0.2308,-21.2814,-18.6854,-224.2076,-0.1288,False,False,"Parcel_1","-18.720:0.700:-15.000","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.648:0.050:-5.136|H2:-22.040:0.050:-4.132|H3:-21.410:0.050:-1.693|H4:-20.858:0.050:-2.127|H5:-20.307:0.050:0.309","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.445:0.050:4.876","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.648:0.050:-5.136","0.034:0.000:0.655","-22.040:0.050:-4.132","0.025:0.000:0.656","-21.410:0.050:-1.693","0.018:0.000:0.800","-20.858:0.050:-2.127","0.004:0.000:0.656","-20.307:0.050:0.309","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.445:0.050:4.876","-0.063:0.000:1.064",99.506,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:13.403|H2:13.403|H3:13.403|H4:13.403|H5:13.403|F1:13.403|F2:13.403","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","13.403",True,True
13.5046,13,21,118,2.0500,6.9401,10.0000,5.1735,180,0,"",0.2694,-0.0715,0.4912,0.0376,-1.1575,0.0376,0.0224,-0.0048,0.4979,-0.1059,-21.2819,-18.6841,-229.2772,0.1960,False,False,"Parcel_1","-18.714:0.700:-15.051","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.645:0.050:-5.069|H2:-22.038:0.050:-4.065|H3:-21.408:0.050:-1.611|H4:-20.858:0.050:-2.060|H5:-20.308:0.050:0.390","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.451:0.050:4.985","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.645:0.050:-5.069","0.034:0.000:0.655","-22.038:0.050:-4.065","0.025:0.000:0.656","-21.408:0.050:-1.611","0.018:0.000:0.800","-20.858:0.050:-2.060","0.004:0.000:0.656","-20.308:0.050:0.390","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.451:0.050:4.985","-0.063:0.000:1.064",99.502,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:13.505|H2:13.505|H3:13.505|H4:13.505|H5:13.505|F1:13.505|F2:13.505","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","13.505",True,True
13.6198,13,21,119,2.3428,6.9716,10.0000,5.0094,180,0,"",0.2419,0.0444,0.7101,-0.0052,-1.0982,0.0185,0.0177,0.0015,0.4638,0.0384,-21.2751,-18.6885,-234.7151,0.2511,False,False,"Parcel_1","-18.698:0.700:-15.097","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.641:0.050:-4.994|H2:-22.035:0.050:-3.990|H3:-21.406:0.050:-1.519|H4:-20.858:0.050:-1.985|H5:-20.309:0.050:0.483","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.458:0.050:5.107","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.641:0.050:-4.994","0.034:0.000:0.655","-22.035:0.050:-3.990","0.025:0.000:0.656","-21.406:0.050:-1.519","0.018:0.000:0.800","-20.858:0.050:-1.985","0.004:0.000:0.656","-20.309:0.050:0.483","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.458:0.050:5.107","-0.063:0.000:1.064",99.496,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:13.620|H2:13.620|H3:13.620|H4:13.620|H5:13.620|F1:13.620|F2:13.620","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","13.620",True,True
13.7227,13,21,120,3.0267,7.1166,10.0000,5.2912,180,0,"",0.2291,-0.0146,0.5789,-0.0165,-1.0172,0.0159,0.0138,0.0138,0.6385,0.6394,-21.2559,-18.7006,-239.8031,0.6389,False,False,"Parcel_1","-18.674:0.700:-15.127","P1","D2-Apparel","ATD-T3-001","Apparel","Rack_5_3","Rack_5_3-S01",3.000,3,True,True,True,True,True,True,"H1:-22.637:0.050:-4.926|H2:-22.032:0.050:-3.922|H3:-21.404:0.050:-1.437|H4:-20.857:0.050:-1.917|H5:-20.311:0.050:0.565","H1:0.034:0.000:0.655|H2:0.025:0.000:0.656|H3:0.018:0.000:0.800|H4:0.004:0.000:0.656|H5:-0.010:0.000:0.800","F1:-19.797:0.050:-17.729|F2:-19.465:0.050:5.217","F1:0.000:0.000:0.000|F2:-0.063:0.000:1.064","-22.637:0.050:-4.926","0.034:0.000:0.655","-22.032:0.050:-3.922","0.025:0.000:0.656","-21.404:0.050:-1.437","0.018:0.000:0.800","-20.857:0.050:-1.917","0.004:0.000:0.656","-20.311:0.050:0.565","-0.010:0.000:0.800","-19.797:0.050:-17.729","0.000:0.000:0.000","-19.465:0.050:5.217","-0.063:0.000:1.064",99.492,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:13.723|H2:13.723|H3:13.723|H4:13.723|H5:13.723|F1:13.723|F2:13.723","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:Inbound replenishment across shared handoff:Unload / confirm hand-off:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=0","13.723",True,True
