timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
19.4871,13,38,190,-16.0984,0.0500,-10.4814,25.4467,1.2863,-0.0061,12.3000,0.0000,13.5000,37.1696,7,"","","-22.462:0.050:-1.251|-21.972:0.050:-0.337|-21.392:0.050:-0.122|-20.936:0.050:1.554|-20.344:0.050:1.874","0.022:0.000:0.410|0.029:0.000:0.605|-0.017:0.000:-0.800|0.012:0.000:0.535|0.011:0.000:-0.781","-20.022:0.050:-17.473|-19.583:0.050:7.221","0.053:0.000:0.955|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Unload / confirm hand-off:load=True:handoffs=2"
19.5895,13,38,191,-16.0456,0.0500,-10.3705,25.4462,1.2132,-0.0046,12.3000,0.0000,13.5000,37.0578,7,"","","-22.459:0.050:-1.206|-21.969:0.050:-0.271|-21.394:0.050:-0.204|-20.934:0.050:1.614|-20.343:0.050:1.792","0.024:0.000:0.457|0.031:0.000:0.655|-0.017:0.000:-0.800|0.014:0.000:0.617|0.012:0.000:-0.800","-20.017:0.050:-17.371|-19.583:0.050:7.221","0.058:0.000:1.037|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Unload / confirm hand-off:load=True:handoffs=2"
19.6900,13,38,192,-15.9939,0.0500,-10.2617,25.4457,1.2755,-0.0046,12.3000,0.0000,13.5000,36.9481,7,"","","-22.457:0.050:-1.158|-21.966:0.050:-0.205|-21.396:0.050:-0.284|-20.933:0.050:1.679|-20.342:0.050:1.712","0.026:0.000:0.491|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-20.011:0.050:-17.263|-19.583:0.050:7.221","0.063:0.000:1.117|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
19.7901,13,38,193,-15.9423,0.0500,-10.1532,25.4454,1.3261,-0.0031,12.3000,0.0000,13.5000,36.8388,7,"","","-22.454:0.050:-1.107|-21.963:0.050:-0.140|-21.397:0.050:-0.364|-20.931:0.050:1.744|-20.341:0.050:1.632","0.028:0.000:0.524|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-20.004:0.050:-17.146|-19.583:0.050:7.221","0.067:0.000:1.197|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
19.8925,13,38,194,-15.8895,0.0500,-10.0422,25.4452,0.9592,-0.0015,12.3000,0.0000,13.5000,36.7271,7,"","","-22.452:0.050:-1.052|-21.959:0.050:-0.073|-21.399:0.050:-0.446|-20.930:0.050:1.811|-20.340:0.050:1.550","0.023:0.000:0.552|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.997:0.050:-17.020|-19.583:0.050:7.221","0.072:0.000:1.279|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
19.9935,13,38,195,-15.8374,0.0500,-9.9327,25.4450,1.2613,-0.0015,12.3000,0.0000,13.5000,36.6170,7,"","","-22.449:0.050:-0.996|-21.956:0.050:-0.006|-21.401:0.050:-0.527|-20.928:0.050:1.878|-20.339:0.050:1.469","0.030:0.000:0.564|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.990:0.050:-16.889|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.0978,13,38,196,-15.7836,0.0500,-9.8197,25.4448,1.3759,-0.0015,12.3000,0.0000,13.5000,36.5034,7,"","","-22.446:0.050:-0.936|-21.953:0.050:0.062|-21.403:0.050:-0.610|-20.927:0.050:1.946|-20.337:0.050:1.385","0.031:0.000:0.589|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.982:0.050:-16.753|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.1982,13,38,197,-15.7318,0.0500,-9.7109,25.4447,1.1830,-0.0015,12.3000,0.0000,13.5000,36.3941,7,"","","-22.443:0.050:-0.877|-21.950:0.050:0.128|-21.404:0.050:-0.691|-20.925:0.050:2.012|-20.336:0.050:1.305","0.025:0.000:0.591|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.975:0.050:-16.623|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.3002,13,38,198,-15.6793,0.0500,-9.6004,25.4445,1.1797,-0.0015,12.3000,0.0000,13.5000,36.2832,7,"","","-22.440:0.050:-0.816|-21.947:0.050:0.195|-21.406:0.050:-0.772|-20.924:0.050:2.079|-20.335:0.050:1.224","0.018:0.000:0.595|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.967:0.050:-16.491|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.4021,13,38,199,-15.6267,0.0500,-9.4899,25.4445,1.2463,0.0000,12.3000,0.0000,13.5000,36.1724,7,"","","-22.437:0.050:-0.754|-21.944:0.050:0.261|-21.408:0.050:-0.854|-20.922:0.050:2.146|-20.334:0.050:1.142","0.020:0.000:0.604|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.960:0.050:-16.358|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.5058,13,38,200,-15.5733,0.0500,-9.3776,25.4444,1.2465,0.0000,12.3000,0.0000,13.5000,36.0597,7,"","","-22.434:0.050:-0.691|-21.940:0.050:0.329|-21.409:0.050:-0.937|-20.921:0.050:2.214|-20.333:0.050:1.059","0.033:0.000:0.619|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.952:0.050:-16.224|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.6080,13,38,201,-15.5206,0.0500,-9.2668,25.4443,1.1770,0.0000,12.3000,0.0000,13.5000,35.9488,7,"","","-22.431:0.050:-0.627|-21.937:0.050:0.396|-21.411:0.050:-1.018|-20.919:0.050:2.281|-20.331:0.050:0.977","0.033:0.000:0.624|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.945:0.050:-16.091|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.7085,13,38,202,-15.4687,0.0500,-9.1579,25.4443,1.2073,0.0000,12.3000,0.0000,13.5000,35.8397,7,"","","-22.428:0.050:-0.564|-21.934:0.050:0.462|-21.413:0.050:-1.099|-20.918:0.050:2.347|-20.330:0.050:0.897","0.033:0.000:0.629|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.938:0.050:-15.961|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.8112,13,38,203,-15.4158,0.0500,-9.0467,25.4442,1.2419,0.0000,12.3000,0.0000,13.5000,35.7284,7,"","","-22.425:0.050:-0.500|-21.931:0.050:0.529|-21.415:0.050:-1.181|-20.916:0.050:2.414|-20.329:0.050:0.815","0.034:0.000:0.633|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.930:0.050:-15.827|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
20.9141,13,38,204,-15.3628,0.0500,-8.9352,25.4442,1.2140,0.0000,12.3000,0.0000,13.5000,35.6170,7,"","","-22.421:0.050:-0.435|-21.928:0.050:0.597|-21.416:0.050:-1.263|-20.915:0.050:2.481|-20.328:0.050:0.733","0.034:0.000:0.636|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.923:0.050:-15.694|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.0151,13,38,205,-15.3107,0.0500,-8.8258,25.4442,1.2436,0.0000,12.3000,0.0000,13.5000,35.5076,7,"","","-22.418:0.050:-0.371|-21.925:0.050:0.663|-21.418:0.050:-1.344|-20.913:0.050:2.548|-20.327:0.050:0.652","0.034:0.000:0.635|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.915:0.050:-15.563|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.1160,13,38,206,-15.2587,0.0500,-8.7164,25.4442,1.0284,0.0000,12.3000,0.0000,13.5000,35.3985,7,"","","-22.415:0.050:-0.306|-21.921:0.050:0.729|-21.420:0.050:-1.425|-20.912:0.050:2.614|-20.325:0.050:0.571","0.034:0.000:0.641|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.908:0.050:-15.432|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.2196,13,38,207,-15.2052,0.0500,-8.6041,25.4442,1.1458,0.0000,12.3000,0.0000,13.5000,35.2864,7,"","","-22.412:0.050:-0.240|-21.918:0.050:0.797|-21.421:0.050:-1.507|-20.910:0.050:2.682|-20.324:0.050:0.488","0.026:0.000:0.636|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.901:0.050:-15.297|-19.583:0.050:7.221","0.073:0.000:1.298|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.3198,13,38,208,-15.1536,0.0500,-8.4955,25.4442,1.2366,0.0000,12.3000,0.0000,13.5000,35.1782,7,"","","-22.409:0.050:-0.175|-21.915:0.050:0.863|-21.423:0.050:-1.588|-20.908:0.050:2.747|-20.323:0.050:0.408","0.027:0.000:0.639|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.893:0.050:-15.167|-19.584:0.050:7.221","0.073:0.000:1.298|-0.018:0.000:-0.008",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.4253,13,38,209,-15.0992,0.0500,-8.3813,25.4442,1.2036,0.0000,12.3000,0.0000,13.5000,35.0644,7,"","","-22.405:0.050:-0.107|-21.912:0.050:0.932|-21.425:0.050:-1.672|-20.907:0.050:2.817|-20.322:0.050:0.324","0.026:0.000:0.639|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.886:0.050:-15.030|-19.590:0.050:7.218","0.073:0.000:1.298|-0.089:0.000:-0.055",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.5289,13,38,210,-15.0458,0.0500,-8.2689,25.4442,1.0622,0.0000,12.3000,0.0000,13.5000,34.9525,7,"","","-22.402:0.050:-0.041|-21.909:0.050:1.000|-21.427:0.050:-1.755|-20.905:0.050:2.885|-20.321:0.050:0.241","0.035:0.000:0.647|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.878:0.050:-14.896|-19.602:0.050:7.209","0.073:0.000:1.298|-0.146:0.000:-0.117",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.6305,13,38,211,-14.9934,0.0500,-8.1588,25.4442,1.3363,0.0000,12.3000,0.0000,13.5000,34.8430,7,"","","-22.399:0.050:0.025|-21.905:0.050:1.066|-21.428:0.050:-1.836|-20.904:0.050:2.951|-20.319:0.050:0.159","0.035:0.000:0.649|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.871:0.050:-14.764|-19.619:0.050:7.193","0.073:0.000:1.298|-0.189:0.000:-0.191",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.7343,13,38,212,-14.9399,0.0500,-8.0464,25.4442,1.1618,0.0000,12.3000,0.0000,13.5000,34.7313,7,"","","-22.396:0.050:0.093|-21.902:0.050:1.134|-21.430:0.050:-1.919|-20.902:0.050:3.019|-20.318:0.050:0.076","0.035:0.000:0.654|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.863:0.050:-14.629|-19.641:0.050:7.169","0.073:0.000:1.298|-0.217:0.000:-0.277",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
21.8380,13,38,213,-14.8865,0.0500,-7.9341,25.4442,1.1800,0.0000,12.3000,0.0000,13.5000,34.6197,7,"","","-22.392:0.050:0.160|-21.899:0.050:1.202|-21.432:0.050:-2.002|-20.901:0.050:3.087|-20.317:0.050:-0.006","0.028:0.000:0.647|0.031:0.000:0.655|-0.017:0.000:-0.800|0.015:0.000:0.656|0.012:0.000:-0.800","-19.856:0.050:-14.495|-19.664:0.050:7.135","0.073:0.000:1.298|-0.226:0.000:-0.371",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Return for next assignment:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Return for next assignment:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Return for next assignment:load=False:handoffs=2|F2:F2 outbound pallet dispatch:Return for next assignment:load=False:handoffs=2"
