timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
19.0322,10,5,179,-14.2704,0.0500,-11.0269,247.8455,1.4525,-0.1495,-24.0000,0.0000,-15.0000,10.5097,7,"","","10.500:0.000:13.500|-4.200:0.000:1.717|-11.540:0.000:-14.839|11.582:0.000:-6.646|8.400:0.000:-3.496","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.051:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.1350,10,5,180,-14.4131,0.0500,-11.0852,247.8322,1.3102,-0.1068,-24.0000,0.0000,-15.0000,10.3555,7,"","","10.500:0.000:13.500|-4.200:0.000:1.800|-11.540:0.000:-14.839|11.577:0.000:-6.564|8.400:0.000:-3.414","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.053:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.2424,10,5,181,-14.5623,0.0500,-11.1461,247.8215,2.0126,-0.1251,-24.0000,0.0000,-15.0000,10.1944,7,"","","10.500:0.000:13.500|-4.200:0.000:1.886|-11.540:0.000:-14.839|11.571:0.000:-6.479|8.400:0.000:-3.328","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.054:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.3441,10,5,182,-14.7035,0.0500,-11.2038,247.8138,1.1955,-0.0580,-24.0000,0.0000,-15.0000,10.0418,7,"","","10.500:0.000:13.500|-4.200:0.000:1.967|-11.540:0.000:-14.839|11.565:0.000:-6.397|8.400:0.000:-3.247","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.055:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.4450,10,5,183,-14.8436,0.0500,-11.2610,247.8078,1.2441,-0.0458,-24.0000,0.0000,-15.0000,9.8906,7,"","","10.500:0.000:13.500|-4.200:0.000:2.048|-11.540:0.000:-14.839|11.560:0.000:-6.317|8.400:0.000:-3.166","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.057:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.5519,10,5,184,-14.9921,0.0500,-11.3216,247.8030,1.8099,-0.0504,-24.0000,0.0000,-15.0000,9.7301,7,"","","10.500:0.000:13.500|-4.200:0.000:2.133|-11.540:0.000:-14.839|11.554:0.000:-6.232|8.400:0.000:-3.081","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.058:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.6569,10,5,185,-15.1379,0.0500,-11.3812,247.7994,1.2061,-0.0259,-24.0000,0.0000,-15.0000,9.5726,7,"","","10.500:0.000:13.500|-4.200:0.000:2.217|-11.540:0.000:-14.839|11.547:0.000:-6.148|8.400:0.000:-2.997","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.059:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.7570,10,5,186,-15.2769,0.0500,-11.4379,247.7967,1.2773,-0.0214,-24.0000,0.0000,-15.0000,9.4225,7,"","","10.500:0.000:13.500|-4.200:0.000:2.297|-11.540:0.000:-14.839|11.541:0.000:-6.068|8.400:0.000:-2.917","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.060:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.8622,10,5,187,-15.4230,0.0500,-11.4976,247.7945,1.2039,-0.0168,-24.0000,0.0000,-15.0000,9.2647,7,"","","10.500:0.000:13.500|-4.200:0.000:2.381|-11.540:0.000:-14.839|11.535:0.000:-5.984|8.400:0.000:-2.833","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.062:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
19.9659,10,5,188,-15.5669,0.0500,-11.5564,247.7929,1.2396,-0.0122,-24.0000,0.0000,-15.0000,9.1092,7,"","","10.500:0.000:13.500|-4.200:0.000:2.464|-11.540:0.000:-14.839|11.529:0.000:-5.901|8.400:0.000:-2.750","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.063:0.000:0.798|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.0676,10,5,189,-15.7082,0.0500,-11.6141,247.7916,1.2056,-0.0092,-24.0000,0.0000,-15.0000,8.9566,7,"","","10.500:0.000:13.500|-4.200:0.000:2.546|-11.540:0.000:-14.839|11.522:0.000:-5.820|8.400:0.000:-2.668","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.064:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.1715,10,5,190,-15.8525,0.0500,-11.6730,247.7906,1.3367,-0.0092,-24.0000,0.0000,-15.0000,8.8007,7,"","","10.500:0.000:13.500|-4.200:0.000:2.629|-11.540:0.000:-14.839|11.515:0.000:-5.737|8.400:0.000:-2.585","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.066:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.2782,10,5,191,-16.0007,0.0500,-11.7335,247.7899,1.3272,-0.0061,-24.0000,0.0000,-15.0000,8.6407,7,"","","10.500:0.000:13.500|-4.200:0.000:2.714|-11.540:0.000:-14.839|11.508:0.000:-5.652|8.400:0.000:-2.500","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.067:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.3860,10,5,192,-16.1504,0.0500,-11.7946,247.7893,0.6964,-0.0031,-24.0000,0.0000,-15.0000,8.4790,7,"","","10.500:0.000:13.500|-4.200:0.000:2.800|-11.540:0.000:-14.839|11.501:0.000:-5.566|8.400:0.000:-2.413","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.068:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.4948,10,5,193,-16.3015,0.0500,-11.8563,247.7888,1.5410,-0.0031,-24.0000,0.0000,-15.0000,8.3158,7,"","","10.500:0.000:13.500|-4.200:0.000:2.887|-11.540:0.000:-14.839|11.493:0.000:-5.480|8.400:0.000:-2.326","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.070:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.5994,10,5,194,-16.4467,0.0500,-11.9156,247.7885,1.5288,-0.0031,-24.0000,0.0000,-15.0000,8.1589,7,"","","10.500:0.000:13.500|-4.200:0.000:2.971|-11.540:0.000:-14.839|11.486:0.000:-5.396|8.400:0.000:-2.243","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.071:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.7064,10,5,195,-16.5953,0.0500,-11.9763,247.7882,1.4184,-0.0015,-24.0000,0.0000,-15.0000,7.9985,7,"","","10.500:0.000:13.500|-4.200:0.000:3.057|-11.540:0.000:-14.839|11.478:0.000:-5.311|8.400:0.000:-2.157","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.073:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.8080,10,5,196,-16.7363,0.0500,-12.0339,247.7881,1.4064,-0.0015,-24.0000,0.0000,-15.0000,7.8461,7,"","","10.500:0.000:13.500|-4.200:0.000:3.138|-11.540:0.000:-14.839|11.471:0.000:-5.230|8.400:0.000:-2.076","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.074:0.000:0.797|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
20.9096,10,5,197,-16.8775,0.0500,-12.0915,247.7879,1.3640,-0.0015,-24.0000,0.0000,-15.0000,7.6936,7,"","","10.500:0.000:13.500|-4.200:0.000:3.219|-11.540:0.000:-14.839|11.463:0.000:-5.149|8.400:0.000:-1.995","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.075:0.000:0.796|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.0146,10,5,198,-17.0233,0.0500,-12.1511,247.7878,2.0031,0.0000,-24.0000,0.0000,-15.0000,7.5361,7,"","","10.500:0.000:13.500|-4.200:0.000:3.303|-11.540:0.000:-14.839|11.455:0.000:-5.066|8.400:0.000:-1.911","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.076:0.000:0.796|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.1173,10,5,199,-17.1659,0.0500,-12.2093,247.7878,1.3805,-0.0015,-24.0000,0.0000,-15.0000,7.3821,7,"","","10.500:0.000:13.500|-4.200:0.000:3.385|-11.540:0.000:-14.839|11.447:0.000:-4.984|8.400:0.000:-1.828","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.078:0.000:0.796|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.2181,10,5,200,-17.3059,0.0500,-12.2665,247.7877,1.3814,-0.0015,-24.0000,0.0000,-15.0000,7.2309,7,"","","10.500:0.000:13.500|-4.200:0.000:3.466|-11.540:0.000:-14.839|11.439:0.000:-4.904|8.400:0.000:-1.748","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.079:0.000:0.796|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.3241,10,5,201,-17.4531,0.0500,-12.3266,247.7876,1.4211,0.0000,-24.0000,0.0000,-15.0000,7.0719,7,"","","10.500:0.000:13.500|-4.200:0.000:3.551|-11.540:0.000:-14.839|11.431:0.000:-4.819|8.400:0.000:-1.663","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.080:0.000:0.796|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.4299,10,5,202,-17.6000,0.0500,-12.3866,247.7876,1.4964,0.0000,-24.0000,0.0000,-15.0000,6.9132,7,"","","10.500:0.000:13.500|-4.200:0.000:3.636|-11.540:0.000:-14.839|11.422:0.000:-4.735|8.400:0.000:-1.578","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.082:0.000:0.796|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.5347,10,5,203,-17.7455,0.0500,-12.4460,247.7876,1.4561,0.0000,-24.0000,0.0000,-15.0000,6.7560,7,"","","10.500:0.000:13.500|-4.200:0.000:3.719|-11.540:0.000:-14.839|11.414:0.000:-4.652|8.400:0.000:-1.494","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|-0.083:0.000:0.796|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.6388,10,5,204,-17.8901,0.0500,-12.5051,247.7876,1.6585,0.0000,-24.0000,0.0000,-15.0000,6.5998,7,"","","10.500:0.000:13.500|-4.200:0.000:3.803|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.411","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.7420,10,5,205,-18.0334,0.0500,-12.5636,247.7876,1.5156,0.0000,-24.0000,0.0000,-15.0000,6.4451,7,"","","10.500:0.000:13.500|-4.200:0.000:3.885|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.329","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.8421,10,5,206,-18.1724,0.0500,-12.6203,247.7876,1.5142,0.0000,-24.0000,0.0000,-15.0000,6.2950,7,"","","10.500:0.000:13.500|-4.200:0.000:3.965|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.249","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
21.9474,10,5,207,-18.3186,0.0500,-12.6800,247.7876,1.7600,0.0000,-24.0000,0.0000,-15.0000,6.1370,7,"","","10.500:0.000:13.500|-4.200:0.000:4.050|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.164","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.0491,10,5,208,-18.4599,0.0500,-12.7377,247.7876,1.3441,0.0000,-24.0000,0.0000,-15.0000,5.9844,7,"","","10.500:0.000:13.500|-4.200:0.000:4.131|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-1.083","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.1543,10,5,209,-18.6060,0.0500,-12.7974,247.7876,1.4180,0.0000,-24.0000,0.0000,-15.0000,5.8266,7,"","","10.500:0.000:13.500|-4.200:0.000:4.215|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.999","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.2589,10,5,210,-18.7512,0.0500,-12.8567,247.7876,1.3737,0.0000,-24.0000,0.0000,-15.0000,5.6698,7,"","","10.500:0.000:13.500|-4.200:0.000:4.299|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.915","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.3603,10,5,211,-18.8920,0.0500,-12.9142,247.7876,1.3626,0.0000,-24.0000,0.0000,-15.0000,5.5177,7,"","","10.500:0.000:13.500|-4.200:0.000:4.380|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.834","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.4696,10,5,212,-19.0438,0.0500,-12.9761,247.7876,1.4119,0.0000,-24.0000,0.0000,-15.0000,5.3538,7,"","","10.500:0.000:13.500|-4.200:0.000:4.467|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.747","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.5721,10,5,213,-19.1861,0.0500,-13.0343,247.7876,1.5423,0.0000,-24.0000,0.0000,-15.0000,5.2000,7,"","","10.500:0.000:13.500|-4.200:0.000:4.549|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.665","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.6735,10,5,214,-19.3270,0.0500,-13.0918,247.7876,1.5289,0.0000,-24.0000,0.0000,-15.0000,5.0479,7,"","","10.500:0.000:13.500|-4.200:0.000:4.630|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.583","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.7763,10,5,215,-19.4698,0.0500,-13.1501,247.7876,1.5879,0.0000,-24.0000,0.0000,-15.0000,4.8936,7,"","","10.500:0.000:13.500|-4.200:0.000:4.713|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.501","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.8813,10,5,216,-19.6156,0.0500,-13.2096,247.7875,1.5961,0.0000,-24.0000,0.0000,-15.0000,4.7362,7,"","","10.500:0.000:13.500|-4.200:0.000:4.797|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.417","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
22.9865,10,5,217,-19.7616,0.0500,-13.2693,247.7875,0.7636,0.0000,-24.0000,0.0000,-15.0000,4.5784,7,"","","10.500:0.000:13.500|-4.200:0.000:4.881|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.333","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.0960,10,5,218,-19.9137,0.0500,-13.3314,247.7875,1.4515,0.0000,-24.0000,0.0000,-15.0000,4.4142,7,"","","10.500:0.000:13.500|-4.200:0.000:4.968|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.245","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.2011,10,5,219,-20.0597,0.0500,-13.3910,247.7875,1.4123,0.0000,-24.0000,0.0000,-15.0000,4.2565,7,"","","10.500:0.000:13.500|-4.200:0.000:5.053|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.161","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.3044,10,5,220,-20.2030,0.0500,-13.4495,247.7875,1.3335,0.0000,-24.0000,0.0000,-15.0000,4.1016,7,"","","10.500:0.000:13.500|-4.200:0.000:5.135|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:-0.079","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.4093,10,5,221,-20.3488,0.0500,-13.5090,247.7875,1.2399,0.0000,-24.0000,0.0000,-15.0000,3.9442,7,"","","10.500:0.000:13.500|-4.200:0.000:5.219|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:0.005","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.5103,10,5,222,-20.4890,0.0500,-13.5663,247.7875,1.2974,0.0000,-24.0000,0.0000,-15.0000,3.7928,7,"","","10.500:0.000:13.500|-4.200:0.000:5.300|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:0.086","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.6175,10,5,223,-20.6379,0.0500,-13.6271,247.7875,1.2990,0.0000,-24.0000,0.0000,-15.0000,3.6319,7,"","","10.500:0.000:13.500|-4.200:0.000:5.386|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:0.172","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.7220,10,5,224,-20.7830,0.0500,-13.6863,247.7875,1.9303,0.0000,-24.0000,0.0000,-15.0000,3.4753,7,"","","10.500:0.000:13.500|-4.200:0.000:5.469|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:0.255","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.8239,10,5,225,-20.9245,0.0500,-13.7441,247.7875,1.2178,0.0000,-24.0000,0.0000,-15.0000,3.3224,7,"","","10.500:0.000:13.500|-4.200:0.000:5.551|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:0.337","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
23.9296,10,5,226,-21.0713,0.0500,-13.8041,247.7875,1.7850,0.0000,-24.0000,0.0000,-15.0000,3.1638,7,"","","10.500:0.000:13.500|-4.200:0.000:5.635|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:0.421","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
24.0370,10,5,227,-21.2204,0.0500,-13.8650,247.7875,1.1921,0.0000,-24.0000,0.0000,-15.0000,3.0028,7,"","","10.500:0.000:13.500|-4.200:0.000:5.721|-11.540:0.000:-14.839|11.410:0.000:-4.612|8.400:0.000:0.507","0.000:0.000:0.000|0.000:0.000:0.800|0.000:0.000:0.000|0.000:0.000:0.000|0.000:0.000:0.800","-10.500:0.000:13.500|-11.850:0.000:11.393","0.000:0.000:0.000|0.000:0.000:0.000",False,False,Moving,60.00,40.00,3.00,MultiAgentTraffic
