timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
0.2247,8,57,2,3.6139,10.0000,9.9872,5.8699,180,2,"Parcel_EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01_Healthcare:24.80:1.00:-15.50|Charging Cabinet:23.14:0.72:-12.57",-0.0225,-0.0543,1.0238,0.0097,-0.0166,-0.0004,-0.0091,0.0175,-0.3444,0.6650,24.0028,-16.5441,2.4660,0.1603,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.996,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.225|H2:0.225|H3:0.225|H4:0.225|H5:0.225|F1:0.225|F2:0.225","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.225",True,True
0.3387,8,57,3,3.5756,10.0000,9.9886,5.8436,180,2,"Parcel_EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01_Healthcare:24.81:1.06:-15.46|Charging Cabinet:23.10:0.69:-12.51",-0.0797,-0.0314,1.0786,0.0061,-0.0286,-0.0252,0.0148,0.0146,0.5885,0.5798,24.0047,-16.5059,3.7733,0.5841,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.994,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.339|H2:0.339|H3:0.339|H4:0.339|H5:0.339|F1:0.339|F2:0.339","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.339",True,True
0.4565,8,57,4,3.5689,10.0000,9.9948,5.8317,180,2,"Parcel_EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01_Healthcare:24.81:1.07:-15.50|Charging Cabinet:23.09:0.70:-12.50",-0.0508,0.0433,0.9275,-0.0161,-0.0200,0.0275,0.0224,0.0019,0.7455,0.0642,24.0063,-16.4517,-1.0729,0.4048,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.991,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.456|H2:0.456|H3:0.456|H4:0.456|H5:0.456|F1:0.456|F2:0.456","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.456",True,True
0.5798,8,57,5,3.5096,9.9995,9.9900,5.8407,180,1,"Charging Cabinet:23.14:0.73:-12.54",0.1230,0.0538,0.9541,0.0113,-0.0054,0.0235,0.0176,0.0149,0.7139,0.6064,24.0049,-16.4002,-1.1609,0.6602,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.989,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.580|H2:0.580|H3:0.580|H4:0.580|H5:0.580|F1:0.580|F2:0.580","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.580",True,True
0.6907,8,57,6,3.4317,10.0000,9.9820,5.8685,180,1,"Charging Cabinet:23.12:0.72:-12.55",0.0165,0.0002,1.0116,-0.0130,-0.0026,-0.0375,-0.0039,0.0103,-0.1364,0.3644,24.0026,-16.3631,-1.4847,0.1140,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.987,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.691|H2:0.691|H3:0.691|H4:0.691|H5:0.691|F1:0.691|F2:0.691","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.691",True,True
0.8044,8,57,7,3.3560,10.0000,10.0000,5.8584,180,1,"Charging Cabinet:23.12:0.68:-12.58",-0.0770,0.1081,1.1336,-0.0058,0.0129,0.0117,0.0187,0.0130,0.7217,0.5005,23.9969,-16.2854,-7.2608,0.6111,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.984,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.804|H2:0.804|H3:0.804|H4:0.804|H5:0.804|F1:0.804|F2:0.804","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.804",True,True
0.9294,8,57,8,3.2459,9.9974,9.9684,5.8777,180,1,"Charging Cabinet:23.12:0.70:-12.52",0.0146,-0.0031,0.9804,0.0031,-0.0289,0.0226,0.0333,0.0475,1.0534,1.5012,23.9827,-16.1606,-5.2264,1.2773,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.982,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.929|H2:0.929|H3:0.929|H4:0.929|H5:0.929|F1:0.929|F2:0.929","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.929",True,True
1.0302,8,57,9,3.1304,9.9946,9.9993,5.8453,180,1,"Charging Cabinet:23.09:0.71:-12.58",-0.0735,0.0443,0.9930,-0.0162,0.0093,-0.0169,0.0051,0.0300,0.2016,1.1880,23.9797,-16.0808,0.6743,0.6948,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.980,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.030|H2:1.030|H3:1.030|H4:1.030|H5:1.030|F1:1.030|F2:1.030","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.030",True,True
1.1459,8,57,10,3.0075,10.0000,9.9732,5.8313,180,1,"Charging Cabinet:23.08:0.66:-12.54",0.0430,-0.0293,1.3200,0.0238,-0.0003,0.0249,0.0283,0.0347,1.2134,1.4892,23.9788,-15.9780,-0.2383,1.3513,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.978,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.146|H2:1.146|H3:1.146|H4:1.146|H5:1.146|F1:1.146|F2:1.146","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.146",True,True
1.3190,8,57,11,2.8479,10.0000,10.0000,5.8621,180,1,"Charging Cabinet:23.07:0.67:-12.57",0.0518,-0.0080,0.4426,-0.0213,-0.0267,0.0205,0.1223,0.1253,1.2048,1.2335,23.9673,-15.7659,-3.2379,1.2192,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.976,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.319|H2:1.319|H3:1.319|H4:1.319|H5:1.319|F1:1.319|F2:1.319","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.319",True,True
1.4330,8,57,12,2.7128,10.0000,9.9532,5.8233,180,1,"Charging Cabinet:23.09:0.67:-12.58",-0.0002,-0.0294,0.9578,0.0198,0.0143,-0.0184,0.0132,0.0316,0.5094,1.2198,23.9593,-15.6440,-2.4391,0.8646,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.972,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.433|H2:1.433|H3:1.433|H4:1.433|H5:1.433|F1:1.433|F2:1.433","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.433",True,True
1.5464,8,57,13,2.5564,9.9964,9.9742,5.8729,180,1,"Charging Cabinet:23.12:0.71:-12.54",0.0143,0.0168,-1.5321,0.0100,0.0275,0.0095,0.0388,0.0341,1.7152,1.5039,23.9555,-15.4745,-3.5023,1.6095,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.970,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.546|H2:1.546|H3:1.546|H4:1.546|H5:1.546|F1:1.546|F2:1.546","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.546",True,True
