timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage
9.1635,9,4,90,0.2895,0.4059,1.5103,3.9001,180,2,"Forklift(Clone):-10.47:0.01:13.47|Parcel_ATD-ELC-0001_Electronics:-24.83:1.05:15.48",0.0399,0.0139,-0.0039,-0.0347,0.0290,-0.0026,-0.0131,0.0004,-0.5672,0.0176,-5.7420,10.8407,-51.4173,-0.2748,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-6.172|H3:16.679:0.000:-14.682|H4:4.200:0.000:6.172|H5:8.400:0.000:2.672","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:3.908","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-6.172","0.000:0.000:0.800","16.679:0.000:-14.682","-0.799:0.000:0.035","4.200:0.000:6.172","0.000:0.000:-0.800","8.400:0.000:2.672","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:3.908","0.000:0.000:1.300",99.817,"Nominal",0.000,1,"NavigateToSource:Forward"
9.2666,9,4,91,0.2947,0.3819,1.5002,3.8926,180,2,"Forklift(Clone):-10.51:0.01:13.47|Parcel_ATD-ELC-0001_Electronics:-24.82:1.03:15.50",-0.0556,0.0751,-0.0202,-0.0199,-0.0189,0.0117,-0.0129,0.0002,-0.5528,0.0071,-5.7420,10.8406,-50.9924,-0.2728,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-6.089|H3:16.596:0.000:-14.678|H4:4.200:0.000:6.089|H5:8.400:0.000:2.589","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.042","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-6.089","0.000:0.000:0.800","16.596:0.000:-14.678","-0.799:0.000:0.035","4.200:0.000:6.089","0.000:0.000:-0.800","8.400:0.000:2.589","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.042","0.000:0.000:1.300",99.815,"Nominal",0.000,1,"NavigateToSource:Forward"
9.3667,9,4,92,0.2813,0.3914,1.5140,3.9466,180,2,"Forklift(Clone):-10.48:0.01:13.52|Parcel_ATD-ELC-0001_Electronics:-24.82:1.06:15.50",-0.0146,-0.0263,-0.0055,0.0038,-0.0182,0.0091,-0.0039,0.0117,-0.1777,0.5283,-5.7318,10.8327,-51.5842,0.1753,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-6.009|H3:16.516:0.000:-14.675|H4:4.200:0.000:6.009|H5:8.400:0.000:2.509","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.172","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-6.009","0.000:0.000:0.800","16.516:0.000:-14.675","-0.799:0.000:0.035","4.200:0.000:6.009","0.000:0.000:-0.800","8.400:0.000:2.509","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.172","0.000:0.000:1.300",99.813,"Nominal",0.000,1,"NavigateToSource:Forward"
9.4689,9,4,93,0.3013,0.4231,1.5234,3.9108,180,2,"Forklift(Clone):-10.52:0.03:13.53|Parcel_ATD-ELC-0001_Electronics:-24.83:1.07:15.54",0.0042,0.0550,0.0625,-0.0111,0.0127,-0.0037,0.0106,-0.0134,0.4574,-0.5796,-5.7239,10.8270,-56.1364,-0.0611,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.928|H3:16.435:0.000:-14.671|H4:4.200:0.000:5.928|H5:8.400:0.000:2.428","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.305","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.928","0.000:0.000:0.800","16.435:0.000:-14.671","-0.799:0.000:0.035","4.200:0.000:5.928","0.000:0.000:-0.800","8.400:0.000:2.428","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.305","0.000:0.000:1.300",99.811,"Nominal",0.000,1,"NavigateToSource:Forward"
9.5696,9,4,94,0.2884,0.4259,1.5187,3.9063,180,2,"Forklift(Clone):-10.51:0.03:13.49|Parcel_ATD-ELC-0001_Electronics:-24.76:1.06:15.51",-0.0144,0.0004,-0.0398,-0.0190,-0.0147,-0.0010,-0.0057,-0.0087,-0.2499,-0.3808,-5.7136,10.8203,-57.3832,-0.3154,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.847|H3:16.354:0.000:-14.668|H4:4.200:0.000:5.847|H5:8.400:0.000:2.347","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.436","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.847","0.000:0.000:0.800","16.354:0.000:-14.668","-0.799:0.000:0.035","4.200:0.000:5.847","0.000:0.000:-0.800","8.400:0.000:2.347","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.436","0.000:0.000:1.300",99.809,"Nominal",0.000,1,"NavigateToSource:Forward"
9.6706,9,4,95,0.2886,0.4055,1.5069,3.9348,180,2,"Forklift(Clone):-10.49:-0.02:13.46|Parcel_ATD-ELC-0001_Electronics:-24.78:1.01:15.52",0.0401,-0.0846,0.0456,0.0343,0.0061,0.0210,0.0016,-0.0085,0.0702,-0.3653,-5.7000,10.8117,-58.6561,-0.1476,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.766|H3:16.274:0.000:-14.664|H4:4.200:0.000:5.766|H5:8.400:0.000:2.266","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.567","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.766","0.000:0.000:0.800","16.274:0.000:-14.664","-0.799:0.000:0.035","4.200:0.000:5.766","0.000:0.000:-0.800","8.400:0.000:2.266","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.567","0.000:0.000:1.300",99.807,"Nominal",0.000,1,"NavigateToSource:Forward"
9.7739,9,4,96,0.2840,0.4073,1.4557,3.9076,180,2,"Forklift(Clone):-10.49:0.04:13.51|Parcel_ATD-ELC-0001_Electronics:-24.79:1.08:15.50",0.0734,0.0095,-0.0008,0.0151,-0.0459,0.0189,0.0024,-0.0010,0.1156,-0.0507,-5.7025,10.8134,-54.6476,0.0324,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.684|H3:16.191:0.000:-14.660|H4:4.200:0.000:5.684|H5:8.400:0.000:2.184","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.702","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.684","0.000:0.000:0.800","16.191:0.000:-14.660","-0.799:0.000:0.035","4.200:0.000:5.684","0.000:0.000:-0.800","8.400:0.000:2.184","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.702","0.000:0.000:1.300",99.805,"Nominal",0.000,1,"NavigateToSource:Forward"
9.8768,9,4,97,0.2969,0.4205,1.5206,3.9353,180,2,"Forklift(Clone):-10.51:-0.04:13.52|Parcel_ATD-ELC-0001_Electronics:-24.77:1.07:15.49",0.1012,-0.0451,-0.0533,0.0222,0.0019,-0.0066,-0.0037,-0.0125,-0.1810,-0.6141,-5.7123,10.8216,-47.7952,-0.3975,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.601|H3:16.109:0.000:-14.657|H4:4.200:0.000:5.601|H5:8.400:0.000:2.101","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.835","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.601","0.000:0.000:0.800","16.109:0.000:-14.657","-0.799:0.000:0.035","4.200:0.000:5.601","0.000:0.000:-0.800","8.400:0.000:2.101","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.835","0.000:0.000:1.300",99.803,"Nominal",0.000,1,"NavigateToSource:Forward"
9.9774,9,4,98,0.3074,0.4034,1.4885,3.8790,180,2,"Forklift(Clone):-10.49:-0.04:13.52|Parcel_ATD-ELC-0001_Electronics:-24.82:1.06:15.52",0.0342,0.0080,-0.0355,0.0235,0.0085,-0.0114,-0.0041,0.0033,-0.1918,0.1540,-5.7061,10.8164,-48.1161,-0.0189,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.521|H3:16.028:0.000:-14.653|H4:4.200:0.000:5.521|H5:8.400:0.000:2.021","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:4.966","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.521","0.000:0.000:0.800","16.028:0.000:-14.653","-0.799:0.000:0.035","4.200:0.000:5.521","0.000:0.000:-0.800","8.400:0.000:2.021","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:4.966","0.000:0.000:1.300",99.801,"Nominal",0.000,1,"NavigateToSource:Forward"
10.0794,9,4,99,0.2899,0.4194,1.5030,3.8929,180,2,"Forklift(Clone):-10.46:0.03:13.50|Parcel_ATD-ELC-0001_Electronics:-24.80:1.05:15.55",0.0127,-0.0275,0.0294,0.0077,0.0189,-0.0457,0.0076,-0.0070,0.3283,-0.3024,-5.7046,10.8155,-48.7744,0.0130,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.439|H3:15.947:0.000:-14.650|H4:4.200:0.000:5.439|H5:8.400:0.000:1.939","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:5.099","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.439","0.000:0.000:0.800","15.947:0.000:-14.650","-0.799:0.000:0.035","4.200:0.000:5.439","0.000:0.000:-0.800","8.400:0.000:1.939","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:5.099","0.000:0.000:1.300",99.798,"Nominal",0.000,1,"NavigateToSource:Forward"
10.1816,9,4,100,0.2940,0.4212,1.5046,3.9287,180,2,"Forklift(Clone):-10.54:-0.02:13.52|Parcel_ATD-ELC-0001_Electronics:-24.82:1.06:15.47",-0.0292,0.0386,0.0306,-0.0099,0.0024,-0.0013,0.0051,0.0032,0.2234,0.1394,-5.7220,10.8264,-55.4460,0.1814,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.357|H3:15.865:0.000:-14.646|H4:4.200:0.000:5.357|H5:8.400:0.000:1.857","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:5.232","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.357","0.000:0.000:0.800","15.865:0.000:-14.646","-0.799:0.000:0.035","4.200:0.000:5.357","0.000:0.000:-0.800","8.400:0.000:1.857","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:5.232","0.000:0.000:1.300",99.796,"Nominal",0.000,1,"NavigateToSource:Forward"
10.2845,9,4,101,0.3001,0.4189,1.5005,3.9001,180,2,"Forklift(Clone):-10.52:-0.04:13.49|Parcel_ATD-ELC-0001_Electronics:-24.81:1.03:15.48",0.0820,-0.0576,0.0407,0.0274,-0.0002,0.0119,0.0105,-0.0011,0.4493,-0.0492,-5.7199,10.8248,-53.8065,0.2001,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.275|H3:15.783:0.000:-14.643|H4:4.200:0.000:5.275|H5:8.400:0.000:1.775","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:5.365","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.275","0.000:0.000:0.800","15.783:0.000:-14.643","-0.799:0.000:0.035","4.200:0.000:5.275","0.000:0.000:-0.800","8.400:0.000:1.775","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:5.365","0.000:0.000:1.300",99.794,"Nominal",0.000,1,"NavigateToSource:Forward"
10.3852,9,4,102,0.3103,0.3626,1.4640,3.9246,180,2,"Forklift(Clone):-10.50:-0.04:13.48|Parcel_ATD-ELC-0001_Electronics:-24.81:1.04:15.47",-0.0939,-0.0778,0.0515,-0.0131,0.0307,-0.0285,-0.0035,0.0179,-0.1635,0.8398,-5.7329,10.8337,-53.4815,0.3381,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.195|H3:15.702:0.000:-14.639|H4:4.200:0.000:5.195|H5:8.400:0.000:1.695","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:5.496","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.195","0.000:0.000:0.800","15.702:0.000:-14.639","-0.799:0.000:0.035","4.200:0.000:5.195","0.000:0.000:-0.800","8.400:0.000:1.695","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:5.496","0.000:0.000:1.300",99.792,"Nominal",0.000,1,"NavigateToSource:Forward"
10.4879,9,4,103,0.2874,0.4180,1.4808,3.8999,180,2,"Forklift(Clone):-10.52:-0.02:13.47|Parcel_ATD-ELC-0001_Electronics:-24.80:1.06:15.49",0.0140,0.0476,0.1088,-0.0222,0.0099,0.0077,0.0087,0.0064,0.4091,0.3015,-5.7283,10.8307,-59.3347,0.3553,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.112|H3:15.620:0.000:-14.636|H4:4.200:0.000:5.112|H5:8.400:0.000:1.612","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:5.630","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.112","0.000:0.000:0.800","15.620:0.000:-14.636","-0.799:0.000:0.035","4.200:0.000:5.112","0.000:0.000:-0.800","8.400:0.000:1.612","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:5.630","0.000:0.000:1.300",99.790,"Nominal",0.000,1,"NavigateToSource:Forward"
10.5881,9,4,104,0.3029,0.4311,1.5161,3.8957,180,2,"Forklift(Clone):-10.54:0.02:13.51|Parcel_ATD-ELC-0001_Electronics:-24.80:1.08:15.47",-0.0578,-0.0160,-0.0177,-0.0310,0.0188,-0.0020,0.0103,0.0020,0.4116,0.0787,-5.7227,10.8266,-59.2008,0.2451,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-5.032|H3:15.540:0.000:-14.632|H4:4.200:0.000:5.032|H5:8.400:0.000:1.532","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:5.760","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-5.032","0.000:0.000:0.800","15.540:0.000:-14.632","-0.799:0.000:0.035","4.200:0.000:5.032","0.000:0.000:-0.800","8.400:0.000:1.532","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:5.760","0.000:0.000:1.300",99.788,"Nominal",0.000,1,"NavigateToSource:Forward"
10.6891,9,4,105,0.2950,0.4102,1.5397,3.9067,180,2,"Forklift(Clone):-10.49:-0.01:13.53|Parcel_ATD-ELC-0001_Electronics:-24.80:1.06:15.53",0.0394,-0.0454,-0.0252,-0.0145,-0.0034,0.0156,-0.0046,0.0166,-0.1964,0.7000,-5.7263,10.8289,-56.4572,0.2518,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-4.951|H3:15.459:0.000:-14.629|H4:4.200:0.000:4.951|H5:8.400:0.000:1.451","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:5.891","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-4.951","0.000:0.000:0.800","15.459:0.000:-14.629","-0.799:0.000:0.035","4.200:0.000:4.951","0.000:0.000:-0.800","8.400:0.000:1.451","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:5.891","0.000:0.000:1.300",99.786,"Nominal",0.000,1,"NavigateToSource:Forward"
10.7927,9,4,106,0.2791,0.4017,1.4711,3.9631,180,2,"Forklift(Clone):-10.50:0.00:13.48|Parcel_ATD-ELC-0001_Electronics:-24.77:1.05:15.49",0.0311,0.0306,-0.0375,0.0188,0.0139,0.0262,0.0097,0.0076,0.4832,0.3784,-5.7476,10.8441,-55.8553,0.4308,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-4.869|H3:15.377:0.000:-14.625|H4:4.200:0.000:4.869|H5:8.400:0.000:1.369","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:6.026","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-4.869","0.000:0.000:0.800","15.377:0.000:-14.625","-0.799:0.000:0.035","4.200:0.000:4.869","0.000:0.000:-0.800","8.400:0.000:1.369","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:6.026","0.000:0.000:1.300",99.784,"Nominal",0.000,1,"NavigateToSource:Forward"
10.8947,9,4,107,0.3184,0.4313,1.5021,3.8967,180,2,"Forklift(Clone):-10.51:-0.01:13.54|Parcel_ATD-ELC-0001_Electronics:-24.83:1.06:15.49",0.0235,0.0325,-0.0023,-0.0018,-0.0079,-0.0033,0.0083,0.0113,0.3601,0.4893,-5.7406,10.8395,-56.4747,0.4247,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-4.787|H3:15.295:0.000:-14.622|H4:4.200:0.000:4.787|H5:8.400:0.000:1.287","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:6.159","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-4.787","0.000:0.000:0.800","15.295:0.000:-14.622","-0.799:0.000:0.035","4.200:0.000:4.787","0.000:0.000:-0.800","8.400:0.000:1.287","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:6.159","0.000:0.000:1.300",99.782,"Nominal",0.000,1,"NavigateToSource:Forward"
10.9967,9,4,108,0.2960,0.3939,1.4735,3.8853,180,2,"Forklift(Clone):-10.46:-0.02:13.51|Parcel_ATD-ELC-0001_Electronics:-24.78:1.01:15.52",0.0541,0.1408,-0.0163,0.0093,-0.0239,0.0309,0.0045,-0.0142,0.2085,-0.6607,-5.7269,10.8311,-60.7671,-0.2261,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-ELC-0001","Electronics","Rack_0_3","Rack_0_3-S01",3.000,3,False,False,True,True,True,True,"H1:10.500:0.000:13.500|H2:-4.200:0.000:-4.705|H3:15.214:0.000:-14.618|H4:4.200:0.000:4.705|H5:8.400:0.000:1.205","H1:0.000:0.000:0.000|H2:0.000:0.000:0.800|H3:-0.799:0.000:0.035|H4:0.000:0.000:-0.800|H5:0.000:0.000:-0.800","F1:-10.500:0.000:13.500|F2:20.000:0.000:6.291","F1:0.000:0.000:0.000|F2:0.000:0.000:1.300","10.500:0.000:13.500","0.000:0.000:0.000","-4.200:0.000:-4.705","0.000:0.000:0.800","15.214:0.000:-14.618","-0.799:0.000:0.035","4.200:0.000:4.705","0.000:0.000:-0.800","8.400:0.000:1.205","0.000:0.000:-0.800","-10.500:0.000:13.500","0.000:0.000:0.000","20.000:0.000:6.291","0.000:0.000:1.300",99.780,"Nominal",0.000,1,"NavigateToSource:Forward"
